activity_event_id,asset_id,geo,origin_measurement_timestamp,scope,category,activity,source,raw_data,units
2022_04_bev_143,bev_143,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,7099.7,kwh
2022_04_bev_142,bev_142,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,278093.27,kwh
2022_04_bev_141,bev_141,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,61605.67,kwh
2022_04_bev_140,bev_140,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,26704.02,kwh
2022_04_bev_139,bev_139,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.67,kwh
2022_04_bev_138,bev_138,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,40371.85,kwh
2022_04_bev_137,bev_137,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,54546.07,kwh
2022_04_bev_136,bev_136,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,12.64,kwh
2022_04_bev_135,bev_135,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,13.85,kwh
2022_04_bev_134,bev_134,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,67.34,kwh
2022_04_bev_133,bev_133,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,46.01,kwh
2022_04_bev_132,bev_132,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,129280.54,kwh
2022_04_bev_131,bev_131,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,19.37,kwh
2022_04_bev_130,bev_130,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,131.79,kwh
2022_04_bev_129,bev_129,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,218.35,kwh
2022_04_bev_128,bev_128,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,19.0,kwh
2022_04_bev_127,bev_127,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,105.26,kwh
2022_04_bev_126,bev_126,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,7.44,kwh
2022_04_bev_125,bev_125,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,43410.8,kwh
2022_04_bev_124,bev_124,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,16.01,kwh
2022_04_bev_123,bev_123,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,14.21,kwh
2022_04_bev_122,bev_122,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,17.33,kwh
2022_04_bev_121,bev_121,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,17.12,kwh
2022_04_bev_120,bev_120,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,22.67,kwh
2022_04_bev_119,bev_119,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,43.1,kwh
2022_04_bev_118,bev_118,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,7.16,kwh
2022_04_bev_116,bev_116,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,56751.44,kwh
2022_04_bev_115,bev_115,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,11.05,kwh
2022_04_bev_114,bev_114,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,16298.43,kwh
2022_04_bev_113,bev_113,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,7203.41,kwh
2022_04_bev_112,bev_112,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,884.29,kwh
2022_04_bev_111,bev_111,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,4.16,kwh
2022_04_bev_109,bev_109,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,15.93,kwh
2022_04_bev_108,bev_108,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,6.82,kwh
2022_04_bev_107,bev_107,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,19463.48,kwh
2022_04_bev_106,bev_106,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,282.44,kwh
2022_04_bev_102,bev_102,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,0.59,kwh
2022_04_bev_101,bev_101,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.14,kwh
2022_04_bev_100,bev_100,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,9678.56,kwh
2022_04_bev_098,bev_098,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.65,kwh
2022_04_bev_097,bev_097,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,928.09,kwh
2022_04_bev_096,bev_096,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,2.55,kwh
2022_04_bev_095,bev_095,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,129.75,kwh
2022_04_bev_094,bev_094,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,13.99,kwh
2022_04_bev_093,bev_093,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,189.78,kwh
2022_04_bev_092,bev_092,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,75.52,kwh
2022_04_bev_091,bev_091,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,41.07,kwh
2022_04_bev_090,bev_090,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,8681.62,kwh
2022_04_bev_089,bev_089,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,21524.5,kwh
2022_04_bev_088,bev_088,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3661.58,kwh
2022_04_bev_087,bev_087,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,6871.92,kwh
2022_04_bev_085,bev_085,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,86.28,kwh
2022_04_bev_083,bev_083,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,26.88,kwh
2022_04_bev_082,bev_082,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,78.87,kwh
2022_04_bev_081,bev_081,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.68,kwh
2022_04_bev_080,bev_080,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,976.6,kwh
2022_04_bev_079,bev_079,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,160948.73,kwh
2022_04_bev_078,bev_078,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,35.25,kwh
2022_04_bev_077,bev_077,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,21.31,kwh
2022_04_bev_076,bev_076,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,104.61,kwh
2022_04_bev_075,bev_075,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,26018.86,kwh
2022_04_bev_074,bev_074,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1852.28,kwh
2022_04_bev_073,bev_073,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,4.42,kwh
2022_04_bev_072,bev_072,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,55.84,kwh
2022_04_bev_071,bev_071,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,65.88,kwh
2022_04_bev_070,bev_070,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,6378.44,kwh
2022_04_bev_069,bev_069,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,73.4,kwh
2022_04_bev_068,bev_068,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,150344.4,kwh
2022_04_bev_067,bev_067,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,18.51,kwh
2022_04_bev_066,bev_066,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1024.32,kwh
2022_04_bev_065,bev_065,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1560.58,kwh
2022_04_bev_064,bev_064,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,13.53,kwh
2022_04_bev_063,bev_063,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,4.55,kwh
2022_04_bev_062,bev_062,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,231.9,kwh
2022_04_bev_061,bev_061,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,15868.43,kwh
2022_04_bev_060,bev_060,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.52,kwh
2022_04_bev_059,bev_059,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.75,kwh
2022_04_bev_057,bev_057,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.94,kwh
2022_04_bev_056,bev_056,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,27.32,kwh
2022_04_bev_055,bev_055,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,27.72,kwh
2022_04_bev_054,bev_054,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,64.66,kwh
2022_04_bev_053,bev_053,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1.1,kwh
2022_04_bev_052,bev_052,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,474.55,kwh
2022_04_bev_051,bev_051,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,21.59,kwh
2022_04_bev_050,bev_050,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,11564.45,kwh
2022_04_bev_049,bev_049,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,38620.1,kwh
2022_04_bev_048,bev_048,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,34159.47,kwh
2022_04_bev_047,bev_047,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,18.0,kwh
2022_04_bev_045,bev_045,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,27334.67,kwh
2022_04_bev_044,bev_044,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,28.41,kwh
2022_04_bev_043,bev_043,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,8958.68,kwh
2022_04_bev_042,bev_042,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,1375.36,kwh
2022_04_bev_041,bev_041,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,2686.81,kwh
2022_04_bev_040,bev_040,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,439.86,kwh
2022_04_bev_039,bev_039,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,61.44,kwh
2022_04_bev_038,bev_038,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,12.86,kwh
2022_04_bev_037,bev_037,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,558.81,kwh
2022_04_bev_036,bev_036,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,491.31,kwh
2022_04_bev_035,bev_035,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,46.42,kwh
2022_04_bev_034,bev_034,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,73.21,kwh
2022_04_bev_033,bev_033,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,146212.45,kwh
2022_04_bev_032,bev_032,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,16.03,kwh
2022_04_bev_031,bev_031,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,47.16,kwh
2022_04_bev_029,bev_029,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,21.11,kwh
2022_04_bev_028,bev_028,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,83.06,kwh
2022_04_bev_026,bev_026,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,28.04,kwh
2022_04_bev_025,bev_025,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,21363.43,kwh
2022_04_bev_024,bev_024,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,2491.25,kwh
2022_04_bev_023,bev_023,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,11.59,kwh
2022_04_bev_022,bev_022,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,17.18,kwh
2022_04_bev_021,bev_021,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,25.51,kwh
2022_04_bev_020,bev_020,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,56.05,kwh
2022_04_bev_019,bev_019,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.26,kwh
2022_04_bev_018,bev_018,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,66.27,kwh
2022_04_bev_017,bev_017,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,53715.4,kwh
2022_04_bev_016,bev_016,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,2.3,kwh
2022_04_bev_014,bev_014,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,111.82,kwh
2022_04_bev_013,bev_013,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,7137.72,kwh
2022_04_bev_012,bev_012,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,748.19,kwh
2022_04_bev_011,bev_011,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.74,kwh
2022_04_bev_010,bev_010,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,691.74,kwh
2022_04_bev_009,bev_009,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,2.01,kwh
2022_04_bev_008,bev_008,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,4.74,kwh
2022_04_bev_007,bev_007,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,30281.08,kwh
2022_04_bev_004,bev_004,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,2143.45,kwh
2022_04_bev_003,bev_003,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,3.5,kwh
2022_04_bev_001,bev_001,"[40.73061,-73.935242]",2022-04,2,grid-region-location-based,NYCW,carbon_accounting_demo,111.23,kwh
2022_03_gas_265,gas_265,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,133.13,gal
2022_03_gas_264,gas_264,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7551.56,gal
2022_03_gas_263,gas_263,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7407.85,gal
2022_03_gas_262,gas_262,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4899.75,gal
2022_03_gas_261,gas_261,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2454.81,gal
2022_03_gas_260,gas_260,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,97.31,gal
2022_03_gas_259,gas_259,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,23.39,gal
2022_03_gas_258,gas_258,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7.6,gal
2022_03_gas_257,gas_257,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12.59,gal
2022_03_gas_256,gas_256,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,135.29,gal
2022_03_gas_255,gas_255,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,120.65,gal
2022_03_gas_254,gas_254,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,85.7,gal
2022_03_gas_253,gas_253,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,5.4,gal
2022_03_gas_252,gas_252,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4.29,gal
2022_03_gas_251,gas_251,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.01,gal
2022_03_gas_250,gas_250,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,15.64,gal
2022_03_gas_249,gas_249,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7352.73,gal
2022_03_gas_248,gas_248,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13.1,gal
2022_03_gas_247,gas_247,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,53.53,gal
2022_03_gas_246,gas_246,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4933.03,gal
2022_03_gas_244,gas_244,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,525.97,gal
2022_03_gas_243,gas_243,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,72.05,gal
2022_03_gas_242,gas_242,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,59.09,gal
2022_03_gas_241,gas_241,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,31.46,gal
2022_03_gas_240,gas_240,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2.03,gal
2022_03_gas_239,gas_239,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,9423.61,gal
2022_03_gas_238,gas_238,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7380.52,gal
2022_03_gas_237,gas_237,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12977.21,gal
2022_03_gas_236,gas_236,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12842.57,gal
2022_03_gas_235,gas_235,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,83.74,gal
2022_03_gas_234,gas_234,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8632.21,gal
2022_03_gas_233,gas_233,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,4874.41,gal
2022_03_gas_232,gas_232,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,473.81,gal
2022_03_gas_231,gas_231,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,6227.09,gal
2022_03_gas_230,gas_230,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,12468.16,gal
2022_03_gas_229,gas_229,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,7033.31,gal
2022_03_gas_228,gas_228,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,30.4,gal
2022_03_gas_227,gas_227,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8.23,gal
2022_03_gas_226,gas_226,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,496.4,gal
2022_03_gas_225,gas_225,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,37.31,gal
2022_03_gas_224,gas_224,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,527.22,gal
2022_03_gas_223,gas_223,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,184.66,gal
2022_03_gas_222,gas_222,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,40.45,gal
2022_03_gas_221,gas_221,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,0.54,gal
2022_03_gas_220,gas_220,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,25.49,gal
2022_03_gas_219,gas_219,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,138.59,gal
2022_03_gas_218,gas_218,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,39.43,gal
2022_03_gas_217,gas_217,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,15.75,gal
2022_03_gas_216,gas_216,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,104.55,gal
2022_03_gas_215,gas_215,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,124.4,gal
2022_03_gas_213,gas_213,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,64.07,gal
2022_03_gas_212,gas_212,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,13.02,gal
2022_03_gas_211,gas_211,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,2490.0,gal
2022_03_gas_210,gas_210,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,71.38,gal
2022_03_gas_209,gas_209,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,854.49,gal
2022_03_gas_208,gas_208,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,8.36,gal
2022_03_gas_207,gas_207,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,14.47,gal
2022_03_gas_205,gas_205,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,63.36,gal
2022_03_gas_203,gas_203,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,39.42,gal
2022_03_gas_202,gas_202,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,19.65,gal
2022_03_gas_201,gas_201,"[40.73061,-73.935242]",2022-03,1,mobile-combustion,Motor Gasoline - Gasoline Passenger Cars,carbon_accounting_demo,23.4,gal
